,time,case,t,name,area,type,tat,xat,label,yat
309,2022/3/31,0.000458081,31,shanghai,0.001972524,R0=4,NA,NA,NA,NA
310,2022/4/1,0.000554694,32,shanghai,0.002390714,R0=4,NA,NA,NA,NA
311,2022/4/2,0.000671682,33,shanghai,0.002897102,R0=4,NA,NA,NA,NA
312,2022/4/3,0.000813339,34,shanghai,0.00351029,R0=4,NA,NA,NA,NA
313,2022/4/4,0.000984863,35,shanghai,0.004252801,R0=4,NA,NA,NA,NA
314,2022/4/5,0.00119256,36,shanghai,0.005151902,R0=4,NA,NA,NA,NA
315,2022/4/6,0.001444045,37,shanghai,0.006240614,R0=4,NA,NA,NA,NA
316,2022/4/7,0.001748546,38,shanghai,0.007558916,R0=4,NA,NA,NA,NA
317,2022/4/8,0.002117239,39,shanghai,0.009155212,R0=4,NA,NA,NA,NA
318,2022/4/9,0.002563638,40,shanghai,0.011088104,R0=4,NA,NA,NA,NA
319,2022/4/10,0.003104118,41,shanghai,0.013428542,R0=4,NA,NA,NA,NA
320,2022/4/11,0.003758462,42,shanghai,0.01626242,R0=4,NA,NA,NA,NA
321,2022/4/12,0.004550685,43,shanghai,0.01969371,R0=4,NA,NA,NA,NA
322,2022/4/13,0.005509719,44,shanghai,0.023848284,R0=4,NA,NA,NA,NA
323,2022/4/14,0.006670695,45,shanghai,0.028878486,R0=4,NA,NA,NA,NA
324,2022/4/15,0.00807598,46,shanghai,0.034968693,R0=4,NA,NA,NA,NA
325,2022/4/16,0.009776849,47,shanghai,0.042342031,R0=4,NA,NA,NA,NA
326,2022/4/17,0.011835329,48,shanghai,0.051268445,R0=4,NA,NA,NA,NA
327,2022/4/18,0.014326257,49,shanghai,0.062074534,R0=4,NA,NA,NA,NA
328,2022/4/19,0.017340045,50,shanghai,0.075155328,R0=4,NA,NA,NA,NA
329,2022/4/20,0.020985845,51,shanghai,0.090988479,R0=4,NA,NA,NA,NA
330,2022/4/21,0.025395161,52,shanghai,0.110151424,R0=4,NA,NA,NA,NA
331,2022/4/22,0.030726607,53,shanghai,0.133341927,R0=4,NA,NA,NA,NA
332,2022/4/23,0.037170876,54,shanghai,0.16140281,R0=4,NA,NA,NA,NA
333,2022/4/24,0.044957553,55,shanghai,0.195351552,R0=4,NA,NA,NA,NA
334,2022/4/25,0.054361959,56,shanghai,0.236415767,R0=4,NA,NA,NA,NA
335,2022/4/26,0.065713389,57,shanghai,0.286075522,R0=4,NA,NA,NA,NA
336,2022/4/27,0.079406073,58,shanghai,0.346113196,R0=4,NA,NA,NA,NA
337,2022/4/29,0.115782101,60,shanghai,0.506330875,R0=4,NA,NA,NA,NA
338,2022/4/30,0.139681491,61,shanghai,0.612176838,R0=4,NA,NA,NA,NA
339,2022/5/1,0.168384038,62,shanghai,0.739908634,R0=4,NA,NA,NA,NA
340,2022/5/2,0.20279459,63,shanghai,0.893941399,R0=4,NA,NA,NA,NA
341,2022/5/3,0.243963128,64,shanghai,1.079530713,R0=4,NA,NA,NA,NA
342,2022/5/4,0.293093636,65,shanghai,1.302909572,R0=4,NA,NA,NA,NA
343,2022/5/5,0.351547999,66,shanghai,1.571437954,R0=4,NA,NA,NA,NA
344,2022/5/6,0.420843884,67,shanghai,1.893758771,R0=4,NA,NA,NA,NA
345,2022/5/7,0.502631663,68,shanghai,2.279954713,R0=4,NA,NA,NA,NA
346,2022/5/9,0.710704544,70,shanghai,3.29233974,R0=4,NA,NA,NA,NA
347,2022/5/10,0.840452913,71,shanghai,3.947023434,R0=4,NA,NA,NA,NA
348,2022/5/11,0.98935926,72,shanghai,4.722602163,R0=4,NA,NA,NA,NA
349,2022/5/12,1.158434887,73,shanghai,5.63750825,R0=4,NA,NA,NA,NA
350,2022/5/13,1.347988508,74,shanghai,6.711405323,R0=4,NA,NA,NA,NA
351,2022/5/14,1.557317533,75,shanghai,7.964617021,R0=4,NA,NA,NA,NA
352,2022/5/16,2.025515225,77,shanghai,11.08811962,R0=4,NA,NA,NA,NA
353,2022/5/17,2.275214746,78,shanghai,12.99306804,R0=4,NA,NA,NA,NA
354,2022/5/18,2.526092347,79,shanghai,15.14343302,R0=4,NA,NA,NA,NA
355,2022/5/19,2.769110173,80,shanghai,17.54408657,R0=4,NA,NA,NA,NA
356,2022/5/20,2.99405939,81,shanghai,20.19168783,R0=4,NA,NA,NA,NA
357,2022/5/21,3.190372772,82,shanghai,23.07327261,R0=4,NA,NA,NA,NA
358,2022/5/22,3.348128905,83,shanghai,26.16548869,R0=4,NA,NA,NA,NA
359,2022/5/23,3.459130915,84,shanghai,29.43473953,R0=4,NA,NA,NA,NA
360,2022/5/24,3.517836152,85,shanghai,32.83836944,R0=4,NA,NA,NA,NA
361,2022/5/25,3.521987816,86,shanghai,36.32685297,R0=4,NA,NA,NA,NA
362,2022/5/26,3.472767534,87,shanghai,39.84676496,R0=4,NA,NA,NA,NA
363,2022/5/27,3.374529229,88,shanghai,43.34414263,R0=4,NA,NA,NA,NA
364,2022/5/28,3.234132019,89,shanghai,46.76779101,R0=4,NA,NA,NA,NA
365,2022/5/29,3.060038911,90,shanghai,50.07212164,R0=4,NA,NA,NA,NA
366,2022/5/30,2.861411953,91,shanghai,53.2192071,R0=4,NA,NA,NA,NA
367,2022/5/31,2.647260611,92,shanghai,56.17993254,R0=4,NA,NA,NA,NA
368,2022/6/1,2.425813695,93,shanghai,58.93426882,R0=4,NA,NA,NA,NA
369,2022/6/2,2.204100646,94,shanghai,61.47080597,R0=4,NA,NA,NA,NA
370,2022/6/3,1.987774116,95,shanghai,63.78576314,R0=4,NA,NA,NA,NA
371,2022/6/4,1.781070929,96,shanghai,65.88170052,R0=4,NA,NA,NA,NA
372,2022/6/5,1.586939833,97,shanghai,67.76612304,R0=4,NA,NA,NA,NA
373,2022/6/6,1.407194075,98,shanghai,69.45012842,R0=4,NA,NA,NA,NA
374,2022/6/7,1.242727859,99,shanghai,70.94719538,R0=4,NA,NA,NA,NA
375,2022/6/8,1.093718608,100,shanghai,72.27215635,R0=4,NA,NA,NA,NA
376,2022/6/9,0.959822123,101,shanghai,73.44037958,R0=4,NA,NA,NA,NA
377,2022/6/10,0.84032517,102,shanghai,74.46714994,R0=4,NA,NA,NA,NA
378,2022/6/11,0.734280318,103,shanghai,75.36722359,R0=4,NA,NA,NA,NA
379,2022/6/12,0.64061594,104,shanghai,76.15452633,R0=4,NA,NA,NA,NA
380,2022/6/13,0.558207185,105,shanghai,76.84197446,R0=4,NA,NA,NA,NA
381,2022/6/14,0.485925652,106,shanghai,77.44138603,R0=4,NA,NA,NA,NA
382,2022/6/15,0.422689068,107,shanghai,77.96345244,R0=4,NA,NA,NA,NA
383,2022/6/16,0.367482582,108,shanghai,78.4177598,R0=4,NA,NA,NA,NA
384,2022/6/17,0.319358765,109,shanghai,78.81284563,R0=4,NA,NA,NA,NA
385,2022/6/18,0.277465637,110,shanghai,79.1562663,R0=4,NA,NA,NA,NA
386,2022/6/19,0.24103035,111,shanghai,79.4546785,R0=4,NA,NA,NA,NA
387,2022/6/20,0.209364509,112,shanghai,79.7139265,R0=4,NA,NA,NA,NA
388,2022/6/21,0.181857784,113,shanghai,79.93912393,R0=4,NA,NA,NA,NA
389,2022/6/22,0.157972232,114,shanghai,80.13473507,R0=4,NA,NA,NA,NA
390,2022/6/23,0.137234848,115,shanghai,80.30465008,R0=4,NA,NA,NA,NA
391,2022/6/24,0.11923295,116,shanghai,80.45225362,R0=4,NA,NA,NA,NA
392,2022/6/25,0.103605661,117,shanghai,80.58048752,R0=4,NA,NA,NA,NA
393,2022/6/26,0.090038946,118,shanghai,80.69190683,R0=4,NA,NA,NA,NA
394,2022/6/27,0.078260285,119,shanghai,80.78872913,R0=4,NA,NA,NA,NA
395,2022/6/28,0.068032643,120,shanghai,80.87287875,R0=4,NA,NA,NA,NA
396,2022/6/29,0.059149856,121,shanghai,80.94602521,R0=4,NA,NA,NA,NA
397,2022/6/30,0.051434503,122,shanghai,81.00961646,R0=4,NA,NA,NA,NA
398,2022/7/1,0.044731163,123,shanghai,81.06490864,R0=4,NA,NA,NA,NA
399,2022/7/2,0.038906769,124,shanghai,81.11299147,R0=4,NA,NA,NA,NA
400,2022/7/3,0.033844755,125,shanghai,81.15481044,R0=4,NA,NA,NA,NA
401,2022/7/4,0.02944463,126,shanghai,81.1911862,R0=4,NA,NA,NA,NA
402,2022/7/5,0.025619173,127,shanghai,81.22283089,R0=4,NA,NA,NA,NA
403,2022/7/6,0.022292874,128,shanghai,81.25036279,R0=4,NA,NA,NA,NA
404,2022/7/7,0.019400087,129,shanghai,81.27431882,R0=4,NA,NA,NA,NA
405,2022/7/8,0.016884037,130,shanghai,81.2951653,R0=4,NA,NA,NA,NA
406,2022/7/9,0.014695329,131,shanghai,81.31330736,R0=4,NA,NA,NA,NA
407,2022/7/10,0.012791206,132,shanghai,81.32909704,R0=4,NA,NA,NA,NA
408,2022/7/11,0.011134408,133,shanghai,81.34284031,R0=4,NA,NA,NA,NA
409,2022/7/12,0.009692716,134,shanghai,81.35480312,R0=4,NA,NA,NA,NA
410,2022/7/13,0.008438097,135,shanghai,81.36521668,R0=4,NA,NA,NA,NA
411,2022/7/14,0.007346174,136,shanghai,81.37428208,R0=4,NA,NA,NA,NA
412,2022/7/15,0.006395798,137,shanghai,81.38217422,R0=4,NA,NA,NA,NA
413,2022/7/16,0.005568552,138,shanghai,81.38904521,R0=4,NA,NA,NA,NA
414,2022/7/17,0.004848434,139,shanghai,81.39502738,R0=4,NA,NA,NA,NA
415,2022/7/18,0.004221568,140,shanghai,81.40023587,R0=4,NA,NA,NA,NA
416,2022/7/19,0.003675819,141,shanghai,81.40477088,R0=4,NA,NA,NA,NA
417,2022/7/20,0.003200685,142,shanghai,81.40871957,R0=4,NA,NA,NA,NA
418,2022/7/21,0.002787016,143,shanghai,81.41215782,R0=4,NA,NA,NA,NA
419,2022/7/22,0.002426853,144,shanghai,81.41515167,R0=4,NA,NA,NA,NA
420,2022/7/23,0.002113261,145,shanghai,81.41775861,R0=4,NA,NA,NA,NA
421,2022/7/24,0.001840213,146,shanghai,81.42002866,R0=4,NA,NA,NA,NA
422,2022/7/25,0.001602461,147,shanghai,81.4220054,R0=4,NA,NA,NA,NA
423,2022/7/26,0.001395438,148,shanghai,81.42372674,R0=4,NA,NA,NA,NA
424,2022/7/27,0.001215171,149,shanghai,81.42522569,R0=4,NA,NA,NA,NA
425,2022/7/28,0.001058199,150,shanghai,81.42653099,R0=4,NA,NA,NA,NA
426,2022/7/29,0.00092151,151,shanghai,81.42766768,R0=4,NA,NA,NA,NA
427,2022/7/30,0.000802481,152,shanghai,81.42865753,R0=4,NA,NA,NA,NA
428,2022/7/31,0.000698831,153,shanghai,81.42951952,R0=4,NA,NA,NA,NA
429,2022/8/1,0.00060857,154,shanghai,81.43027018,R0=4,NA,NA,NA,NA
430,2022/8/2,0.000529972,155,shanghai,81.43092388,R0=4,NA,NA,NA,NA
431,2022/8/3,0.000461523,156,shanghai,81.43149315,R0=4,NA,NA,NA,NA
432,2022/8/4,0.000401917,157,shanghai,81.4319889,R0=4,NA,NA,NA,NA
433,2022/8/5,0.00035001,158,shanghai,81.43242062,R0=4,NA,NA,NA,NA
434,2022/8/6,0.000304808,159,shanghai,81.43279658,R0=4,NA,NA,NA,NA
435,2022/8/7,0.000265443,160,shanghai,81.43312399,R0=4,NA,NA,NA,NA
436,2022/8/8,0.000231163,161,shanghai,81.43340912,R0=4,NA,NA,NA,NA
437,2022/8/9,0.00020131,162,shanghai,81.43365742,R0=4,NA,NA,NA,NA
438,2022/8/10,0.000175312,163,shanghai,81.43387366,R0=4,NA,NA,NA,NA
439,2022/8/11,0.000152672,164,shanghai,81.43406197,R0=4,NA,NA,NA,NA
440,2022/8/12,0.000132957,165,shanghai,81.43422596,R0=4,NA,NA,NA,NA
441,2022/8/13,0.000115786,166,shanghai,81.43436878,R0=4,NA,NA,NA,NA
442,2022/8/14,0.000100834,167,shanghai,81.43449315,R0=4,NA,NA,NA,NA
443,2022/8/15,8.78E-05,168,shanghai,81.43460146,R0=4,NA,NA,NA,NA
444,2022/8/16,7.65E-05,169,shanghai,81.43469578,R0=4,NA,NA,NA,NA
445,2022/8/17,6.66E-05,170,shanghai,81.43477792,R0=4,NA,NA,NA,NA
446,2022/8/18,5.80E-05,171,shanghai,81.43484946,R0=4,NA,NA,NA,NA
447,2022/8/19,5.05E-05,172,shanghai,81.43491176,R0=4,NA,NA,NA,NA
448,2022/8/20,4.40E-05,173,shanghai,81.43496601,R0=4,NA,NA,NA,NA
449,2022/8/21,3.83E-05,174,shanghai,81.43501325,R0=4,NA,NA,NA,NA
450,2022/8/22,3.34E-05,175,shanghai,81.4350544,R0=4,NA,NA,NA,NA
451,2022/8/23,2.91E-05,176,shanghai,81.43509023,R0=4,NA,NA,NA,NA
452,2022/8/24,2.53E-05,177,shanghai,81.43512144,R0=4,NA,NA,NA,NA
453,2022/8/25,2.20E-05,178,shanghai,81.43514861,R0=4,NA,NA,NA,NA
454,2022/8/26,1.92E-05,179,shanghai,81.43517228,R0=4,NA,NA,NA,NA
455,2022/8/27,1.67E-05,180,shanghai,81.43519289,R0=4,NA,NA,NA,NA
456,2022/8/28,1.46E-05,181,shanghai,81.43521083,R0=4,NA,NA,NA,NA
457,2022/8/29,1.27E-05,182,shanghai,81.43522646,R0=4,NA,NA,NA,NA
458,2022/8/30,1.10E-05,183,shanghai,81.43524008,R0=4,NA,NA,NA,NA
459,2022/8/31,9.61E-06,184,shanghai,81.43525193,R0=4,NA,NA,NA,NA
460,2022/9/1,8.37E-06,185,shanghai,81.43526225,R0=4,NA,NA,NA,NA
461,2022/9/2,7.29E-06,186,shanghai,81.43527124,R0=4,NA,NA,NA,NA
462,2022/9/3,6.35E-06,187,shanghai,81.43527907,R0=4,NA,NA,NA,NA
463,2022/9/4,5.53E-06,188,shanghai,81.43528589,R0=4,NA,NA,NA,NA
464,2022/9/5,4.81E-06,189,shanghai,81.43529183,R0=4,NA,NA,NA,NA
465,2022/9/6,4.19E-06,190,shanghai,81.435297,R0=4,NA,NA,NA,NA
466,2022/9/7,3.65E-06,191,shanghai,81.4353015,R0=4,NA,NA,NA,NA
467,2022/3/1,0,1,shanghai,NA,R0=5,NA,NA,NA,NA
468,2022/3/2,9.45E-07,2,shanghai,NA,R0=5,NA,NA,NA,NA
469,2022/3/3,1.73E-06,3,shanghai,4.72E-07,R0=5,NA,NA,NA,NA
470,2022/3/4,2.48E-06,4,shanghai,1.81E-06,R0=5,NA,NA,NA,NA
471,2022/3/5,3.31E-06,5,shanghai,3.92E-06,R0=5,NA,NA,NA,NA
472,2022/3/7,5.50E-06,7,shanghai,1.06E-05,R0=5,NA,NA,NA,NA
473,2022/3/8,7.03E-06,8,shanghai,1.55E-05,R0=5,NA,NA,NA,NA
474,2022/3/9,8.97E-06,9,shanghai,2.18E-05,R0=5,NA,NA,NA,NA
475,2022/3/10,1.14E-05,10,shanghai,2.98E-05,R0=5,NA,NA,NA,NA
476,2022/3/11,1.46E-05,11,shanghai,4.00E-05,R0=5,NA,NA,NA,NA
477,2022/3/12,1.86E-05,12,shanghai,5.30E-05,R0=5,NA,NA,NA,NA
478,2022/3/13,2.37E-05,13,shanghai,6.96E-05,R0=5,NA,NA,NA,NA
479,2022/3/14,3.02E-05,14,shanghai,9.07E-05,R0=5,NA,NA,NA,NA
480,2022/3/15,3.85E-05,15,shanghai,0.000117619,R0=5,NA,NA,NA,NA
481,2022/3/16,4.90E-05,16,shanghai,0.000151954,R0=5,NA,NA,NA,NA
482,2022/3/17,6.25E-05,17,shanghai,0.00019572,R0=5,NA,NA,NA,NA
483,2022/3/18,7.97E-05,18,shanghai,0.000251506,R0=5,NA,NA,NA,NA
484,2022/3/19,0.000101583,19,shanghai,0.000322614,R0=5,NA,NA,NA,NA
485,2022/3/20,0.000129483,20,shanghai,0.000413252,R0=5,NA,NA,NA,NA
486,2022/3/21,0.000165046,21,shanghai,0.000528785,R0=5,NA,NA,NA,NA
487,2022/3/22,0.000210377,22,shanghai,0.00067605,R0=5,NA,NA,NA,NA
488,2022/3/23,0.000268157,23,shanghai,0.000863761,R0=5,NA,NA,NA,NA
489,2022/3/24,0.000341806,24,shanghai,0.001103028,R0=5,NA,NA,NA,NA
490,2022/3/25,0.00043568,25,shanghai,0.001408009,R0=5,NA,NA,NA,NA
491,2022/3/26,0.000555334,26,shanghai,0.001796752,R0=5,NA,NA,NA,NA
492,2022/3/27,0.000707847,27,shanghai,0.002292259,R0=5,NA,NA,NA,NA
493,2022/3/28,0.000902238,28,shanghai,0.002923849,R0=5,NA,NA,NA,NA
494,2022/3/29,0.001150005,29,shanghai,0.003728891,R0=5,NA,NA,NA,NA
495,2022/3/30,0.001465798,30,shanghai,0.004755013,R0=5,NA,NA,NA,NA
496,2022/3/31,0.001868281,31,shanghai,0.006062914,R0=5,NA,NA,NA,NA
497,2022/4/1,0.002381242,32,shanghai,0.007729954,R0=5,NA,NA,NA,NA
498,2022/4/2,0.003034982,33,shanghai,0.009854715,R0=5,NA,NA,NA,NA
499,2022/4/3,0.003868078,34,shanghai,0.012562827,R0=5,NA,NA,NA,NA
500,2022/4/4,0.004929707,35,shanghai,0.016014358,R0=5,NA,NA,NA,NA
501,2022/4/5,0.006282419,36,shanghai,0.02041325,R0=5,NA,NA,NA,NA
502,2022/4/6,0.008005849,37,shanghai,0.026019313,R0=5,NA,NA,NA,NA
503,2022/4/7,0.01020136,38,shanghai,0.033163447,R0=5,NA,NA,NA,NA
504,2022/4/8,0.012997771,39,shanghai,0.042267051,R0=5,NA,NA,NA,NA
505,2022/4/9,0.016558772,40,shanghai,0.053866617,R0=5,NA,NA,NA,NA
506,2022/4/10,0.021092315,41,shanghai,0.068644889,R0=5,NA,NA,NA,NA
507,2022/4/11,0.026861941,42,shanghai,0.087470432,R0=5,NA,NA,NA,NA
508,2022/4/12,0.034201571,43,shanghai,0.111447561,R0=5,NA,NA,NA,NA
509,2022/4/13,0.043533288,44,shanghai,0.141979316,R0=5,NA,NA,NA,NA
510,2022/4/14,0.055389683,45,shanghai,0.180846746,R0=5,NA,NA,NA,NA
511,2022/4/16,0.089523866,47,shanghai,0.293223155,R0=5,NA,NA,NA,NA
512,2022/4/17,0.113686843,48,shanghai,0.37320517,R0=5,NA,NA,NA,NA
513,2022/4/18,0.144224848,49,shanghai,0.474810524,R0=5,NA,NA,NA,NA
514,2022/4/19,0.18273059,50,shanghai,0.603766369,R0=5,NA,NA,NA,NA
515,2022/4/20,0.23114015,51,shanghai,0.767244088,R0=5,NA,NA,NA,NA
516,2022/4/21,0.291773804,52,shanghai,0.974179459,R0=5,NA,NA,NA,NA
517,2022/4/22,0.367363148,53,shanghai,1.235636436,R0=5,NA,NA,NA,NA
518,2022/4/24,0.576232781,55,shanghai,1.979401408,R0=5,NA,NA,NA,NA
519,2022/4/25,0.716587425,56,shanghai,2.498032721,R0=5,NA,NA,NA,NA
520,2022/4/26,0.88556944,57,shanghai,3.144442824,R0=5,NA,NA,NA,NA
521,2022/4/27,1.086014159,58,shanghai,3.945521256,R0=5,NA,NA,NA,NA
522,2022/4/28,1.319439913,59,shanghai,4.931313056,R0=5,NA,NA,NA,NA
523,2022/4/30,1.879049358,61,shanghai,7.586318498,R0=5,NA,NA,NA,NA
524,2022/5/1,2.193058447,62,shanghai,9.318401625,R0=5,NA,NA,NA,NA
525,2022/5/2,2.514248146,63,shanghai,11.35445553,R0=5,NA,NA,NA,NA
526,2022/5/3,2.825296072,64,shanghai,13.70810882,R0=5,NA,NA,NA,NA
527,2022/5/4,3.105893514,65,shanghai,16.37788093,R0=5,NA,NA,NA,NA
528,2022/5/5,3.335264795,66,shanghai,19.34347573,R0=5,NA,NA,NA,NA
529,2022/5/6,3.495318583,67,shanghai,22.56405488,R0=5,NA,NA,NA,NA
530,2022/5/7,3.574003306,68,shanghai,25.97934657,R0=5,NA,NA,NA,NA
531,2022/5/8,3.567096722,69,shanghai,29.51400751,R0=5,NA,NA,NA,NA
532,2022/5/9,3.478737189,70,shanghai,33.08455753,R0=5,NA,NA,NA,NA
533,2022/5/10,3.32013742,71,shanghai,36.60747448,R0=5,NA,NA,NA,NA
534,2022/5/11,3.107011989,72,shanghai,40.00691179,R0=5,NA,NA,NA,NA
535,2022/5/12,2.856892994,73,shanghai,43.22048649,R0=5,NA,NA,NA,NA
536,2022/5/13,2.586702963,74,shanghai,46.20243898,R0=5,NA,NA,NA,NA
537,2022/5/14,2.311046386,75,shanghai,48.92423696,R0=5,NA,NA,NA,NA
538,2022/5/15,2.041418389,76,shanghai,51.37311164,R0=5,NA,NA,NA,NA
539,2022/5/16,1.786042561,77,shanghai,53.54934402,R0=5,NA,NA,NA,NA
540,2022/5/17,1.550170142,78,shanghai,55.4630745,R0=5,NA,NA,NA,NA
541,2022/5/18,1.336594525,79,shanghai,57.13118085,R0=5,NA,NA,NA,NA
542,2022/5/19,1.146252432,80,shanghai,58.57456318,R0=5,NA,NA,NA,NA
543,2022/5/20,0.978746805,81,shanghai,59.81598666,R0=5,NA,NA,NA,NA
544,2022/5/21,0.832833339,82,shanghai,60.87848628,R0=5,NA,NA,NA,NA
545,2022/5/22,0.706756029,83,shanghai,61.78427635,R0=5,NA,NA,NA,NA
546,2022/5/23,0.59852399,84,shanghai,62.55407104,R0=5,NA,NA,NA,NA
547,2022/5/24,0.506090411,85,shanghai,63.20671105,R0=5,NA,NA,NA,NA
548,2022/5/25,0.427464407,86,shanghai,63.75901825,R0=5,NA,NA,NA,NA
549,2022/5/26,0.360792106,87,shanghai,64.22579566,R0=5,NA,NA,NA,NA
550,2022/5/27,0.304392999,88,shanghai,64.61992391,R0=5,NA,NA,NA,NA
551,2022/5/28,0.256767491,89,shanghai,64.95251647,R0=5,NA,NA,NA,NA
552,2022/5/29,0.216598296,90,shanghai,65.23309671,R0=5,NA,NA,NA,NA
553,2022/5/30,0.182746249,91,shanghai,65.4697796,R0=5,NA,NA,NA,NA
554,2022/5/31,0.154231006,92,shanghai,65.66945188,R0=5,NA,NA,NA,NA
555,2022/6/1,0.130215947,93,shanghai,65.8379405,R0=5,NA,NA,NA,NA
556,2022/6/2,0.109989444,94,shanghai,65.98016398,R0=5,NA,NA,NA,NA
557,2022/6/3,0.092950314,95,shanghai,66.10026668,R0=5,NA,NA,NA,NA
558,2022/6/4,0.078591051,96,shanghai,66.20173655,R0=5,NA,NA,NA,NA
559,2022/6/5,0.066484956,97,shanghai,66.28750724,R0=5,NA,NA,NA,NA
560,2022/6/6,0.056272999,98,shanghai,66.36004524,R0=5,NA,NA,NA,NA
561,2022/6/7,0.04765375,99,shanghai,66.42142422,R0=5,NA,NA,NA,NA
562,2022/6/8,0.040374435,100,shanghai,66.47338759,R0=5,NA,NA,NA,NA
563,2022/6/9,0.034222822,101,shanghai,66.51740169,R0=5,NA,NA,NA,NA
564,2022/6/10,0.029021633,102,shanghai,66.55470031,R0=5,NA,NA,NA,NA
565,2022/6/11,0.024620909,103,shanghai,66.58632254,R0=5,NA,NA,NA,NA
566,2022/6/12,0.02089552,104,shanghai,66.61314381,R0=5,NA,NA,NA,NA
567,2022/6/13,0.017740078,105,shanghai,66.63590203,R0=5,NA,NA,NA,NA
568,2022/6/14,0.015066027,106,shanghai,66.65521982,R0=5,NA,NA,NA,NA
569,2022/6/15,0.01279885,107,shanghai,66.67162288,R0=5,NA,NA,NA,NA
570,2022/6/16,0.010875744,108,shanghai,66.68555532,R0=5,NA,NA,NA,NA
571,2022/6/17,0.009243833,109,shanghai,66.69739261,R0=5,NA,NA,NA,NA
572,2022/6/18,0.007858518,110,shanghai,66.7074524,R0=5,NA,NA,NA,NA
573,2022/6/19,0.006682134,111,shanghai,66.71600358,R0=5,NA,NA,NA,NA
574,2022/6/20,0.005682832,112,shanghai,66.7232739,R0=5,NA,NA,NA,NA
575,2022/6/21,0.004833742,113,shanghai,66.72945639,R0=5,NA,NA,NA,NA
576,2022/6/22,0.004112074,114,shanghai,66.73471467,R0=5,NA,NA,NA,NA
577,2022/6/23,0.00349859,115,shanghai,66.73918758,R0=5,NA,NA,NA,NA
578,2022/6/24,0.002976961,116,shanghai,66.74299291,R0=5,NA,NA,NA,NA
579,2022/6/25,0.00253336,117,shanghai,66.74623069,R0=5,NA,NA,NA,NA
580,2022/6/26,0.002156037,118,shanghai,66.74898585,R0=5,NA,NA,NA,NA
581,2022/6/27,0.001835049,119,shanghai,66.75133055,R0=5,NA,NA,NA,NA
582,2022/6/28,0.001561953,120,shanghai,66.75332609,R0=5,NA,NA,NA,NA
583,2022/6/29,0.001329579,121,shanghai,66.75502459,R0=5,NA,NA,NA,NA
584,2022/6/30,0.00113183,122,shanghai,66.75647036,R0=5,NA,NA,NA,NA
585,2022/7/1,0.000963538,123,shanghai,66.75770106,R0=5,NA,NA,NA,NA
586,2022/7/2,0.000820298,124,shanghai,66.75874875,R0=5,NA,NA,NA,NA
587,2022/7/3,0.000698379,125,shanghai,66.75964066,R0=5,NA,NA,NA,NA
588,2022/7/4,0.000594595,126,shanghai,66.7604,R0=5,NA,NA,NA,NA
589,2022/7/5,0.00050625,127,shanghai,66.76104649,R0=5,NA,NA,NA,NA
590,2022/7/6,0.000431038,128,shanghai,66.76159691,R0=5,NA,NA,NA,NA
591,2022/7/7,0.000367011,129,shanghai,66.76206556,R0=5,NA,NA,NA,NA
592,2022/7/8,0.000312496,130,shanghai,66.76246458,R0=5,NA,NA,NA,NA
593,2022/7/9,0.000266084,131,shanghai,66.76280433,R0=5,NA,NA,NA,NA
594,2022/7/10,0.000226568,132,shanghai,66.76309362,R0=5,NA,NA,NA,NA
595,2022/7/11,0.000192923,133,shanghai,66.76333995,R0=5,NA,NA,NA,NA
596,2022/7/12,0.000164275,134,shanghai,66.7635497,R0=5,NA,NA,NA,NA
597,2022/7/13,0.000139883,135,shanghai,66.7637283,R0=5,NA,NA,NA,NA
598,2022/7/14,0.000119113,136,shanghai,66.76388037,R0=5,NA,NA,NA,NA
599,2022/7/15,0.000101428,137,shanghai,66.76400987,R0=5,NA,NA,NA,NA
600,2022/7/16,8.64E-05,138,shanghai,66.76412014,R0=5,NA,NA,NA,NA
601,2022/7/17,7.35E-05,139,shanghai,66.76421404,R0=5,NA,NA,NA,NA
602,2022/7/18,6.26E-05,140,shanghai,66.764294,R0=5,NA,NA,NA,NA
603,2022/7/19,5.33E-05,141,shanghai,66.76436209,R0=5,NA,NA,NA,NA
604,2022/7/20,4.54E-05,142,shanghai,66.76442006,R0=5,NA,NA,NA,NA
605,2022/7/21,3.87E-05,143,shanghai,66.76446944,R0=5,NA,NA,NA,NA
606,2022/7/22,3.29E-05,144,shanghai,66.76451148,R0=5,NA,NA,NA,NA
607,2022/7/23,2.80E-05,145,shanghai,66.76454728,R0=5,NA,NA,NA,NA
608,2022/7/24,2.39E-05,146,shanghai,66.76457776,R0=5,NA,NA,NA,NA
609,2022/7/25,2.03E-05,147,shanghai,66.76460372,R0=5,NA,NA,NA,NA
610,2022/7/26,1.73E-05,148,shanghai,66.76462583,R0=5,NA,NA,NA,NA
611,2022/7/27,1.47E-05,149,shanghai,66.76464465,R0=5,NA,NA,NA,NA
612,2022/7/28,1.26E-05,150,shanghai,66.76466068,R0=5,NA,NA,NA,NA
613,2022/7/29,1.07E-05,151,shanghai,66.76467433,R0=5,NA,NA,NA,NA
614,2022/7/30,9.10E-06,152,shanghai,66.76468596,R0=5,NA,NA,NA,NA
615,2022/7/31,7.75E-06,153,shanghai,66.76469586,R0=5,NA,NA,NA,NA
616,2022/8/1,6.60E-06,154,shanghai,66.76470429,R0=5,NA,NA,NA,NA
617,2022/8/2,5.62E-06,155,shanghai,66.76471146,R0=5,NA,NA,NA,NA
